D m7b9,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Gb 7,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0
Eb 7b9,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Db m9,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
G aug,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
Db 7+,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
G sus4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
D 7#5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
G 7#5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
Ab aug,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Db m7b5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E maj7#5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
D m7#5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
E maj7,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
E 7,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
B 6,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0
Bb 7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0
Bb sus4,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
D sus2,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Eb minor,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
A m7#5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0
Ab 7b5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
A maj7b5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
F maj9,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0
D m7,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Bb aug,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
Bb 5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
A maj7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0
F m6,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
E m9,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
Eb madd9,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
F maj7,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0
Db maj7,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
C aug,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Eb major,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Ab 7+,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
Gb m7b9,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0
D 9,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Db 7b5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
A dim,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
C add9,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
E minor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
G 7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
Gb minor,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
A m6,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0
Ab 7,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
B maj7b5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0
Ab maj7#5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0
D 7+,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Bb add9,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
C 7b5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
